A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.752	-0.084	3.033	457.205	269.546	185.123	0.608	48.647	2.264	-21.505	0.523	-0.272	-0.042	2914	0.591	0.518	-0.180	-1.521	0.215	1.197	-0.042	
-2.752	-0.084	3.034	456.688	271.351	183.165	0.246	47.648	2.367	-22.003	0.635	-0.438	0.042	2921	0.594	0.520	-0.179	-1.522	0.215	1.194	-0.039	
-2.752	-0.083	3.035	456.306	272.646	181.771	-0.263	47.955	1.919	-22.033	0.525	-0.335	-0.053	2926	0.597	0.523	-0.178	-1.523	0.215	1.190	-0.036	
-2.752	-0.083	3.036	455.779	274.467	179.836	-1.700	49.144	1.423	-22.383	0.568	-0.313	-0.021	2933	0.599	0.525	-0.177	-1.523	0.215	1.187	-0.033	
-2.753	-0.083	3.037	454.660	278.160	175.556	-1.434	50.517	1.349	-22.139	0.546	-0.250	-0.072	2943	0.604	0.531	-0.176	-1.525	0.215	1.179	-0.026	
-2.754	-0.083	3.038	454.096	279.962	173.157	-0.133	50.338	2.369	-20.911	0.599	-0.726	-0.028	2956	0.609	0.535	-0.174	-1.526	0.215	1.172	-0.020	
-2.755	-0.083	3.039	453.697	281.319	171.327	0.169	49.741	2.423	-21.199	0.368	-0.490	-0.181	2962	0.611	0.538	-0.173	-1.527	0.215	1.168	-0.017	
-2.755	-0.083	3.039	453.228	282.941	169.177	-0.350	49.501	1.900	-20.852	0.325	-0.596	-0.116	2969	0.614	0.541	-0.173	-1.528	0.215	1.163	-0.014	
-2.756	-0.083	3.040	452.771	284.769	166.701	-1.234	49.868	1.580	-21.539	0.456	-0.503	-0.104	2975	0.616	0.544	-0.172	-1.529	0.215	1.159	-0.011	
-2.757	-0.083	3.041	452.518	285.889	165.139	-1.308	49.962	1.915	-22.000	0.401	-0.557	-0.129	2982	0.619	0.547	-0.171	-1.530	0.215	1.155	-0.008	
-2.758	-0.082	3.042	452.066	287.811	162.259	-1.234	50.772	1.721	-22.539	0.356	-0.329	-0.173	2988	0.621	0.551	-0.170	-1.531	0.215	1.149	-0.004	
-2.758	-0.082	3.043	451.811	288.821	160.613	-0.940	49.845	1.309	-21.021	0.300	-0.482	-0.102	2996	0.624	0.554	-0.170	-1.532	0.215	1.145	-0.001	
-2.759	-0.082	3.043	451.477	290.200	158.280	-0.864	49.654	1.251	-20.637	0.144	-0.627	-0.139	3003	0.626	0.557	-0.169	-1.533	0.215	1.140	0.003	
-2.760	-0.082	3.044	451.274	291.356	156.301	0.367	49.396	2.442	-21.376	0.303	-0.504	-0.089	3009	0.628	0.560	-0.169	-1.533	0.215	1.135	0.005	
-2.761	-0.081	3.045	451.034	292.697	153.993	0.106	50.546	2.380	-21.420	0.416	-0.154	-0.132	3016	0.630	0.563	-0.168	-1.534	0.215	1.131	0.008	
-2.762	-0.081	3.046	450.671	294.430	150.969	-1.518	52.200	1.484	-21.084	0.341	-0.299	-0.249	3022	0.633	0.567	-0.167	-1.535	0.215	1.126	0.011	
-2.763	-0.080	3.047	450.449	295.509	148.896	-1.336	51.371	1.965	-21.353	0.626	0.057	-0.193	3030	0.635	0.571	-0.167	-1.536	0.215	1.120	0.015	
-2.765	-0.080	3.049	450.109	296.995	145.684	-0.040	50.044	2.295	-19.639	0.436	-0.064	-0.149	3040	0.638	0.576	-0.166	-1.538	0.215	1.112	0.019	
-2.766	-0.080	3.050	449.794	298.496	142.506	-0.480	49.515	1.465	-20.597	0.308	-0.104	-0.162	3046	0.640	0.580	-0.166	-1.539	0.215	1.108	0.022	
-2.767	-0.079	3.051	449.614	299.476	140.420	-0.543	50.052	1.613	-20.957	0.271	-0.759	-0.210	3055	0.643	0.584	-0.165	-1.540	0.215	1.101	0.026	
-2.768	-0.079	3.052	449.446	300.583	137.981	-1.613	52.177	2.122	-21.429	0.383	-0.399	-0.209	3061	0.645	0.588	-0.165	-1.541	0.215	1.096	0.029	
-2.769	-0.078	3.053	449.256	301.606	135.491	-1.618	52.876	2.411	-21.370	0.482	0.027	-0.201	3068	0.647	0.591	-0.165	-1.542	0.215	1.091	0.031	
-2.770	-0.078	3.054	449.026	302.550	132.902	-0.817	50.901	1.998	-19.969	0.300	-0.318	-0.174	3076	0.649	0.595	-0.164	-1.543	0.215	1.086	0.034	
-2.771	-0.078	3.055	448.881	303.204	131.050	0.152	49.369	1.689	-19.459	0.232	-0.402	-0.213	3081	0.651	0.598	-0.164	-1.544	0.215	1.081	0.036	
-2.772	-0.077	3.056	448.769	304.289	128.171	0.432	50.236	2.035	-20.132	0.254	-0.246	-0.177	3089	0.653	0.603	-0.164	-1.545	0.215	1.075	0.039	
-2.773	-0.077	3.057	448.661	305.361	125.328	-0.678	52.209	2.252	-20.461	0.352	-0.257	-0.222	3095	0.655	0.606	-0.164	-1.545	0.215	1.070	0.041	
-2.774	-0.076	3.058	448.554	306.147	123.163	-1.348	53.473	2.467	-20.795	0.347	-0.347	-0.294	3103	0.657	0.610	-0.163	-1.546	0.215	1.065	0.044	
-2.775	-0.076	3.060	448.420	307.000	120.557	-1.530	51.707	2.086	-19.680	0.436	0.061	-0.254	3109	0.659	0.615	-0.163	-1.547	0.215	1.059	0.047	
-2.776	-0.075	3.061	448.316	307.686	118.307	-0.129	50.227	1.726	-19.036	0.335	-0.036	-0.225	3116	0.661	0.618	-0.163	-1.548	0.215	1.054	0.049	
-2.777	-0.075	3.062	448.285	308.595	115.405	0.446	50.341	2.160	-19.985	0.315	-0.256	-0.252	3123	0.663	0.622	-0.163	-1.549	0.215	1.048	0.051	
-2.778	-0.074	3.063	448.262	309.277	113.259	-1.104	53.437	2.394	-20.340	0.396	-0.091	-0.248	3129	0.664	0.626	-0.163	-1.550	0.215	1.044	0.053	
-2.779	-0.073	3.065	448.228	310.384	109.656	-2.003	52.958	2.585	-20.102	0.569	-0.245	-0.311	3140	0.667	0.632	-0.163	-1.551	0.215	1.035	0.056	
-2.780	-0.073	3.066	448.133	311.144	106.659	-1.221	50.770	2.270	-18.997	0.451	-0.146	-0.229	3148	0.669	0.636	-0.163	-1.552	0.215	1.030	0.058	
-2.780	-0.072	3.067	448.113	311.687	104.455	0.296	50.260	2.179	-19.099	0.389	-0.372	-0.276	3154	0.670	0.640	-0.163	-1.553	0.215	1.024	0.060	
-2.781	-0.071	3.068	448.148	312.341	101.958	0.715	51.228	2.234	-19.359	0.358	0.214	-0.257	3161	0.672	0.644	-0.163	-1.553	0.215	1.019	0.061	
-2.781	-0.071	3.069	448.142	313.091	99.134	-0.199	54.017	2.988	-20.003	0.598	0.121	-0.225	3167	0.673	0.647	-0.163	-1.554	0.215	1.015	0.063	
-2.782	-0.070	3.070	448.071	313.637	96.967	-1.824	53.092	2.579	-19.084	0.532	0.078	-0.272	3175	0.675	0.651	-0.163	-1.554	0.215	1.009	0.064	
-2.782	-0.070	3.072	447.901	314.443	93.273	-0.440	51.036	2.288	-17.872	0.455	-0.039	-0.309	3183	0.677	0.657	-0.163	-1.555	0.215	1.002	0.066	
-2.782	-0.069	3.073	447.917	315.114	90.432	0.419	52.978	2.503	-18.888	0.365	0.177	-0.299	3191	0.679	0.661	-0.162	-1.556	0.215	0.997	0.068	
-2.783	-0.068	3.076	447.894	316.389	85.177	-1.674	54.312	3.160	-19.136	0.675	-0.126	-0.296	3204	0.682	0.669	-0.163	-1.557	0.215	0.988	0.070	
-2.783	-0.067	3.077	447.833	316.850	83.005	-2.394	52.014	2.484	-17.518	0.615	0.086	-0.324	3214	0.684	0.674	-0.162	-1.558	0.215	0.981	0.071	
-2.783	-0.067	3.078	447.865	317.441	80.179	-0.883	51.307	2.086	-17.939	0.284	-0.157	-0.324	3221	0.685	0.679	-0.162	-1.558	0.215	0.976	0.072	
-2.783	-0.066	3.079	447.982	317.946	77.794	0.624	51.494	2.606	-18.954	0.211	-0.037	-0.298	3227	0.686	0.682	-0.162	-1.558	0.215	0.971	0.073	
-2.782	-0.065	3.080	448.070	318.554	75.104	-0.269	54.676	3.581	-19.069	0.525	-0.014	-0.322	3234	0.688	0.686	-0.163	-1.558	0.215	0.967	0.074	
-2.782	-0.064	3.081	448.068	319.234	72.008	-1.184	52.927	3.383	-18.292	0.528	0.011	-0.304	3246	0.690	0.693	-0.162	-1.559	0.215	0.959	0.075	
-2.781	-0.064	3.082	448.058	319.823	69.278	-0.472	51.631	2.300	-17.527	0.122	-0.016	-0.322	3253	0.692	0.698	-0.162	-1.559	0.215	0.953	0.075	
-2.781	-0.063	3.084	448.169	320.408	66.660	0.864	53.049	2.637	-18.073	0.222	0.034	-0.314	3261	0.693	0.702	-0.162	-1.559	0.215	0.949	0.076	
-2.780	-0.062	3.085	448.256	321.015	64.080	0.422	55.172	3.269	-18.327	0.445	0.066	-0.274	3269	0.694	0.707	-0.162	-1.559	0.215	0.943	0.076	
-2.779	-0.062	3.086	448.249	321.623	61.449	-1.370	53.787	3.435	-17.924	0.552	0.095	-0.244	3276	0.696	0.712	-0.162	-1.559	0.216	0.938	0.076	
-2.778	-0.061	3.087	448.199	322.188	58.805	-1.204	51.750	2.484	-17.114	0.398	-0.088	-0.198	3285	0.697	0.716	-0.162	-1.559	0.216	0.933	0.076	
-2.777	-0.060	3.088	448.244	322.760	56.272	-0.129	52.286	2.138	-17.227	0.220	0.016	-0.163	3293	0.699	0.720	-0.162	-1.559	0.216	0.929	0.076	
-2.776	-0.060	3.089	448.347	323.248	54.125	0.397	54.098	2.891	-17.777	0.257	-0.122	-0.156	3300	0.700	0.724	-0.162	-1.559	0.216	0.925	0.076	
-2.775	-0.059	3.089	448.421	323.666	52.283	-0.323	55.083	3.512	-18.917	0.195	0.008	-0.169	3307	0.701	0.728	-0.162	-1.559	0.216	0.921	0.076	
-2.774	-0.059	3.090	448.428	324.132	50.094	-1.425	54.148	3.146	-17.425	0.337	-0.078	-0.173	3313	0.702	0.732	-0.162	-1.558	0.216	0.916	0.076	
-2.773	-0.058	3.091	448.444	324.524	48.225	-0.907	52.524	2.282	-16.595	0.424	-0.294	-0.168	3320	0.703	0.735	-0.162	-1.558	0.216	0.913	0.076	
-2.772	-0.057	3.092	448.609	325.054	45.843	0.663	52.808	2.463	-17.314	-0.004	-0.028	-0.178	3327	0.704	0.739	-0.162	-1.558	0.216	0.909	0.076	
-2.771	-0.056	3.093	448.882	325.677	43.270	0.648	54.562	3.219	-17.825	0.155	-0.012	-0.180	3335	0.705	0.743	-0.162	-1.557	0.216	0.905	0.076	
-2.770	-0.055	3.094	449.057	326.199	41.279	-1.300	55.378	3.486	-17.932	0.500	0.061	-0.149	3343	0.707	0.748	-0.162	-1.557	0.216	0.900	0.076	
-2.769	-0.055	3.095	449.201	326.754	38.973	-1.413	53.320	2.988	-16.660	0.207	0.205	-0.136	3352	0.708	0.752	-0.162	-1.556	0.216	0.895	0.076	
-2.768	-0.053	3.096	449.463	327.374	36.469	0.302	52.341	2.523	-16.958	0.107	0.096	-0.102	3359	0.709	0.756	-0.162	-1.556	0.216	0.891	0.076	
-2.767	-0.053	3.096	449.717	327.805	34.886	0.401	53.477	2.869	-17.527	0.237	-0.153	-0.098	3367	0.710	0.760	-0.162	-1.555	0.216	0.886	0.076	
-2.766	-0.051	3.097	450.076	328.509	32.586	-0.421	55.007	3.371	-18.271	0.262	0.285	-0.084	3376	0.712	0.765	-0.162	-1.554	0.216	0.882	0.076	
-2.765	-0.050	3.098	450.352	329.157	30.283	-1.372	55.456	3.275	-18.224	0.433	0.172	-0.058	3382	0.712	0.768	-0.162	-1.554	0.216	0.879	0.076	
-2.764	-0.049	3.099	450.493	329.548	28.728	-0.118	53.821	2.771	-17.032	0.327	-0.073	-0.021	3391	0.714	0.772	-0.162	-1.553	0.216	0.874	0.076	
-2.763	-0.048	3.100	450.736	330.096	26.469	0.672	52.881	2.662	-17.027	0.151	0.403	-0.040	3400	0.715	0.777	-0.162	-1.552	0.216	0.870	0.075	
-2.762	-0.047	3.100	450.989	330.705	24.349	0.516	54.148	3.367	-17.563	0.288	0.189	-0.029	3406	0.716	0.779	-0.162	-1.551	0.216	0.867	0.075	
-2.761	-0.047	3.101	451.138	331.125	22.984	-0.918	54.918	3.507	-18.170	0.453	0.270	-0.023	3415	0.717	0.784	-0.162	-1.550	0.216	0.863	0.075	
-2.760	-0.046	3.102	451.238	331.581	21.385	-1.705	56.139	2.993	-18.154	0.320	0.216	-0.040	3421	0.718	0.787	-0.162	-1.550	0.216	0.860	0.075	
-2.759	-0.046	3.102	451.314	331.941	19.768	0.030	54.450	2.870	-16.638	0.238	0.156	-0.036	3428	0.718	0.789	-0.162	-1.549	0.216	0.858	0.075	
-2.758	-0.045	3.104	451.445	332.498	17.038	0.433	53.477	3.294	-16.880	0.364	0.230	-0.030	3441	0.720	0.795	-0.162	-1.548	0.216	0.853	0.075	
-2.756	-0.044	3.105	451.641	333.258	14.334	-1.546	55.692	3.083	-17.360	0.351	0.090	-0.011	3454	0.721	0.801	-0.162	-1.546	0.216	0.849	0.075	
-2.755	-0.044	3.105	451.756	333.739	12.527	-1.472	55.371	3.059	-18.193	0.374	0.072	-0.001	3462	0.722	0.804	-0.162	-1.545	0.216	0.846	0.075	
-2.754	-0.044	3.106	451.840	334.080	10.933	-0.364	55.952	2.964	-17.432	0.232	0.234	0.014	3469	0.723	0.807	-0.162	-1.545	0.216	0.843	0.075	
-2.754	-0.044	3.107	451.883	334.301	9.739	0.277	55.573	3.207	-16.297	0.361	0.224	0.021	3476	0.724	0.810	-0.162	-1.544	0.216	0.842	0.074	
-2.753	-0.043	3.107	451.932	334.584	8.374	0.639	54.806	3.525	-16.730	0.327	-0.022	0.038	3483	0.724	0.812	-0.162	-1.543	0.216	0.840	0.074	
-2.752	-0.043	3.108	451.979	334.866	7.257	-0.254	54.640	3.372	-16.983	0.425	0.241	0.034	3490	0.725	0.815	-0.162	-1.542	0.216	0.838	0.074	
-2.751	-0.043	3.108	452.031	335.207	5.999	-1.129	54.906	3.205	-17.048	0.461	0.246	0.056	3497	0.726	0.817	-0.162	-1.541	0.216	0.836	0.074	
-2.750	-0.043	3.109	452.080	335.560	4.619	-1.097	54.754	2.947	-17.677	0.286	0.385	0.073	3503	0.726	0.820	-0.162	-1.540	0.216	0.835	0.074	
-2.750	-0.043	3.109	452.094	335.770	3.612	-0.624	54.945	3.104	-17.519	0.307	0.179	0.079	3511	0.727	0.822	-0.162	-1.540	0.216	0.833	0.074	
-2.749	-0.043	3.110	452.107	336.024	2.315	0.126	56.339	3.470	-17.110	0.287	0.174	0.068	3517	0.728	0.825	-0.162	-1.539	0.216	0.831	0.074	
-2.749	-0.043	3.110	452.078	336.208	1.358	0.043	57.244	3.537	-16.740	0.271	0.178	0.059	3525	0.728	0.827	-0.162	-1.538	0.216	0.830	0.074	
-2.748	-0.044	3.111	451.975	336.578	-0.583	-0.301	55.191	3.307	-16.923	0.349	0.145	0.043	3533	0.729	0.830	-0.162	-1.537	0.216	0.829	0.074	
-2.747	-0.045	3.112	451.914	336.846	-1.985	-0.460	54.555	3.147	-17.011	0.407	0.006	0.034	3545	0.730	0.834	-0.162	-1.535	0.216	0.827	0.074	
-2.746	-0.045	3.112	451.869	337.057	-3.002	-0.874	54.480	2.992	-17.086	0.350	0.276	0.020	3552	0.730	0.836	-0.162	-1.534	0.216	0.826	0.074	
-2.746	-0.045	3.113	451.824	337.256	-3.950	-0.796	55.089	3.181	-17.247	0.376	0.274	0.016	3559	0.731	0.839	-0.162	-1.533	0.216	0.826	0.074	
-2.745	-0.046	3.113	451.741	337.430	-4.989	-0.512	55.860	3.561	-16.780	0.405	0.152	0.011	3567	0.731	0.841	-0.162	-1.532	0.216	0.825	0.074	
-2.745	-0.046	3.113	451.688	337.547	-5.730	0.065	57.402	3.629	-16.545	0.280	0.068	-0.001	3574	0.731	0.843	-0.162	-1.532	0.216	0.824	0.074	
-2.745	-0.047	3.114	451.618	337.695	-6.589	0.078	58.347	3.374	-16.671	0.325	0.052	-0.006	3581	0.732	0.845	-0.162	-1.531	0.216	0.824	0.074	
-2.744	-0.048	3.114	451.488	337.844	-7.616	-0.495	57.648	3.359	-16.673	0.397	0.061	-0.012	3587	0.732	0.847	-0.162	-1.530	0.216	0.824	0.074	
-2.744	-0.048	3.115	451.365	337.941	-8.399	-0.493	56.190	3.419	-16.587	0.346	0.071	-0.015	3595	0.733	0.849	-0.162	-1.529	0.216	0.823	0.074	
-2.743	-0.049	3.115	451.221	338.040	-9.282	-0.501	54.800	3.458	-16.611	0.417	0.061	-0.019	3600	0.733	0.851	-0.161	-1.528	0.217	0.823	0.074	
-2.743	-0.050	3.115	451.114	338.166	-10.077	-0.070	54.624	3.395	-16.836	0.313	0.130	-0.029	3608	0.733	0.853	-0.161	-1.527	0.217	0.823	0.074	
-2.742	-0.050	3.116	451.012	338.286	-10.803	-0.351	55.047	3.418	-17.107	0.357	0.144	-0.033	3615	0.734	0.855	-0.161	-1.526	0.217	0.823	0.074	
-2.742	-0.051	3.116	450.913	338.486	-11.640	-0.733	56.581	3.351	-16.777	0.320	0.054	-0.032	3622	0.734	0.856	-0.161	-1.525	0.217	0.823	0.074	
-2.741	-0.052	3.116	450.863	338.613	-12.174	-0.729	57.541	3.405	-16.490	0.308	0.079	-0.029	3631	0.734	0.858	-0.161	-1.523	0.217	0.823	0.074	
-2.741	-0.052	3.116	450.817	338.811	-12.973	-0.457	57.518	3.344	-16.552	0.291	0.015	-0.026	3640	0.735	0.860	-0.161	-1.522	0.217	0.823	0.074	
-2.741	-0.053	3.117	450.801	338.942	-13.509	-0.059	57.336	3.492	-17.018	0.284	0.052	-0.023	3646	0.735	0.862	-0.161	-1.521	0.217	0.823	0.074	
-2.740	-0.053	3.117	450.785	339.084	-14.131	0.056	56.752	3.706	-16.954	0.362	0.076	-0.017	3653	0.735	0.863	-0.161	-1.520	0.217	0.823	0.074	
-2.740	-0.054	3.117	450.763	339.268	-14.813	-0.438	56.420	3.516	-17.156	0.336	0.096	-0.013	3659	0.735	0.865	-0.161	-1.519	0.217	0.823	0.074	
-2.740	-0.054	3.117	450.742	339.402	-15.297	-0.461	56.674	3.384	-16.914	0.321	-0.077	-0.007	3666	0.735	0.866	-0.161	-1.518	0.217	0.823	0.074	
-2.739	-0.055	3.118	450.735	339.543	-15.836	-0.233	56.704	3.440	-16.579	0.342	0.099	0.002	3673	0.736	0.868	-0.161	-1.517	0.217	0.823	0.074	
-2.739	-0.055	3.118	450.732	339.660	-16.267	0.164	56.859	3.418	-16.615	0.302	0.124	-0.003	3680	0.736	0.869	-0.161	-1.516	0.217	0.823	0.074	
-2.739	-0.056	3.118	450.719	339.823	-16.822	-0.120	56.894	3.380	-16.783	0.320	-0.001	0.007	3687	0.736	0.870	-0.161	-1.515	0.217	0.824	0.074	
-2.738	-0.057	3.118	450.703	340.049	-17.469	-0.832	56.910	3.264	-16.925	0.338	0.026	0.010	3695	0.736	0.872	-0.161	-1.514	0.217	0.824	0.074	
-2.738	-0.057	3.118	450.685	340.291	-18.240	-0.659	56.421	3.339	-16.834	0.345	0.015	0.010	3708	0.736	0.874	-0.160	-1.512	0.217	0.824	0.074	
-2.737	-0.058	3.118	450.688	340.386	-18.554	-0.281	56.738	3.329	-16.715	0.327	-0.090	0.011	3716	0.736	0.875	-0.160	-1.511	0.217	0.825	0.074	
-2.737	-0.059	3.118	450.693	340.521	-18.977	-0.234	57.199	3.360	-16.843	0.334	-0.101	0.016	3726	0.736	0.877	-0.160	-1.510	0.217	0.825	0.074	
-2.737	-0.059	3.119	450.710	340.688	-19.445	-0.325	57.444	3.418	-16.758	0.340	-0.090	0.023	3732	0.736	0.878	-0.160	-1.509	0.217	0.826	0.074	
-2.737	-0.060	3.119	450.718	340.801	-19.780	-0.335	57.356	3.240	-16.846	0.342	-0.178	0.029	3743	0.736	0.879	-0.160	-1.508	0.217	0.826	0.074	
-2.736	-0.060	3.119	450.728	340.898	-20.047	-0.360	57.424	3.404	-17.181	0.353	-0.137	0.032	3751	0.736	0.880	-0.160	-1.507	0.217	0.827	0.074	
-2.736	-0.062	3.119	450.752	341.148	-20.680	-0.519	57.207	3.302	-16.798	0.350	-0.206	0.029	3771	0.736	0.882	-0.160	-1.504	0.217	0.828	0.074	
-2.736	-0.062	3.119	450.758	341.192	-20.791	-0.573	57.347	3.220	-16.873	0.335	-0.239	0.028	3776	0.736	0.883	-0.160	-1.504	0.217	0.829	0.074	
-2.736	-0.062	3.119	450.785	341.261	-20.935	-0.475	57.773	3.183	-17.073	0.340	-0.153	0.027	3780	0.736	0.884	-0.160	-1.503	0.217	0.829	0.074	
-2.736	-0.063	3.119	450.800	341.296	-21.027	-0.397	57.948	3.238	-16.989	0.347	-0.161	0.027	3786	0.736	0.884	-0.160	-1.503	0.217	0.830	0.074	
-2.736	-0.063	3.119	450.814	341.325	-21.120	-0.160	57.764	3.361	-17.015	0.336	-0.148	0.027	3790	0.736	0.884	-0.160	-1.502	0.217	0.830	0.074	
-2.736	-0.063	3.119	450.839	341.369	-21.288	-0.012	57.405	3.352	-17.100	0.350	-0.172	0.029	3797	0.736	0.885	-0.160	-1.502	0.217	0.830	0.074	
-2.736	-0.064	3.119	450.849	341.394	-21.372	0.097	57.481	3.257	-17.156	0.338	-0.269	0.025	3802	0.736	0.885	-0.160	-1.501	0.217	0.831	0.074	
-2.735	-0.064	3.119	450.870	341.432	-21.480	-0.038	57.215	3.323	-17.198	0.349	-0.101	0.025	3807	0.736	0.886	-0.159	-1.500	0.217	0.831	0.074	
-2.735	-0.064	3.119	450.880	341.453	-21.541	-0.077	57.365	3.300	-17.004	0.356	-0.136	0.027	3812	0.736	0.886	-0.159	-1.500	0.217	0.832	0.074	
-2.735	-0.065	3.119	450.901	341.485	-21.622	0.059	57.527	3.294	-17.261	0.342	-0.096	0.024	3815	0.736	0.886	-0.159	-1.500	0.217	0.832	0.074	
-2.735	-0.065	3.119	450.910	341.499	-21.675	0.030	57.386	3.367	-17.173	0.350	-0.138	0.023	3822	0.736	0.887	-0.159	-1.499	0.217	0.833	0.074	
-2.735	-0.065	3.119	450.910	341.507	-21.725	0.071	57.156	3.284	-16.857	0.349	-0.216	0.021	3825	0.736	0.887	-0.159	-1.499	0.217	0.833	0.074	
-2.735	-0.065	3.119	450.916	341.525	-21.776	-0.009	57.343	3.303	-16.844	0.334	-0.181	0.021	3831	0.736	0.887	-0.159	-1.498	0.217	0.833	0.074	
-2.735	-0.066	3.119	450.928	341.540	-21.790	-0.039	57.594	3.337	-17.144	0.363	-0.129	0.023	3835	0.736	0.888	-0.159	-1.498	0.217	0.834	0.074	
-2.735	-0.066	3.119	450.941	341.556	-21.806	-0.026	57.929	3.370	-17.065	0.350	-0.138	0.022	3838	0.736	0.888	-0.159	-1.498	0.217	0.834	0.074	
-2.735	-0.066	3.119	450.947	341.566	-21.829	-0.098	57.706	3.412	-17.117	0.354	-0.208	0.027	3844	0.736	0.888	-0.159	-1.497	0.217	0.835	0.074	
-2.735	-0.066	3.119	450.948	341.569	-21.843	-0.165	57.554	3.388	-17.188	0.352	-0.113	0.022	3848	0.736	0.888	-0.159	-1.497	0.217	0.835	0.074	
-2.735	-0.067	3.119	450.934	341.561	-21.854	-0.273	57.350	3.272	-17.221	0.354	-0.151	0.026	3852	0.736	0.889	-0.159	-1.496	0.217	0.836	0.074	
-2.735	-0.067	3.119	450.930	341.555	-21.852	-0.339	57.153	3.231	-17.152	0.344	-0.086	0.025	3860	0.736	0.889	-0.159	-1.496	0.217	0.836	0.074	
-2.735	-0.068	3.119	450.921	341.541	-21.836	-0.230	57.268	3.168	-17.091	0.343	-0.186	0.026	3864	0.735	0.889	-0.159	-1.495	0.217	0.837	0.074	
-2.735	-0.068	3.119	450.911	341.524	-21.809	-0.171	57.339	3.205	-17.260	0.350	-0.062	0.024	3871	0.735	0.889	-0.159	-1.495	0.217	0.837	0.074	
-2.735	-0.068	3.119	450.886	341.500	-21.762	-0.136	57.534	3.273	-17.247	0.350	-0.209	0.028	3875	0.735	0.889	-0.159	-1.495	0.217	0.838	0.074	
-2.735	-0.069	3.119	450.862	341.478	-21.726	-0.106	57.617	3.283	-17.104	0.346	-0.206	0.024	3881	0.735	0.889	-0.159	-1.495	0.217	0.838	0.074	
-2.735	-0.069	3.119	450.839	341.457	-21.685	-0.147	57.723	3.301	-17.291	0.352	-0.115	0.024	3885	0.735	0.889	-0.159	-1.494	0.217	0.839	0.074	
-2.735	-0.070	3.119	450.788	341.416	-21.600	-0.125	57.936	3.276	-17.272	0.347	-0.123	0.021	3891	0.735	0.889	-0.159	-1.494	0.217	0.840	0.074	
-2.735	-0.070	3.119	450.747	341.382	-21.534	-0.129	57.832	3.308	-17.206	0.351	-0.102	0.019	3897	0.735	0.889	-0.159	-1.494	0.217	0.840	0.074	
-2.735	-0.070	3.119	450.678	341.329	-21.453	-0.133	57.667	3.291	-17.017	0.353	-0.267	0.019	3903	0.735	0.889	-0.159	-1.493	0.217	0.841	0.074	
-2.735	-0.071	3.119	450.627	341.288	-21.400	-0.171	57.311	3.249	-16.775	0.338	-0.187	0.016	3908	0.735	0.889	-0.159	-1.493	0.217	0.842	0.074	
-2.735	-0.071	3.119	450.557	341.231	-21.315	-0.195	56.789	3.265	-16.989	0.350	-0.155	0.016	3912	0.735	0.889	-0.159	-1.493	0.217	0.842	0.074	
-2.735	-0.072	3.119	450.492	341.180	-21.234	-0.192	56.851	3.185	-17.044	0.348	-0.123	0.016	3918	0.735	0.889	-0.159	-1.493	0.217	0.843	0.074	
-2.735	-0.072	3.119	450.438	341.138	-21.162	-0.315	56.800	3.162	-17.158	0.353	-0.060	0.017	3922	0.735	0.889	-0.159	-1.493	0.217	0.843	0.074	
-2.736	-0.073	3.119	450.328	341.055	-21.030	-0.296	57.151	3.198	-17.060	0.349	-0.229	0.019	3929	0.735	0.889	-0.159	-1.493	0.217	0.844	0.074	
-2.736	-0.073	3.119	450.267	341.003	-20.945	-0.124	57.589	3.322	-17.267	0.357	-0.082	0.019	3933	0.735	0.889	-0.159	-1.492	0.217	0.845	0.074	
-2.736	-0.074	3.119	450.105	340.858	-20.724	0.294	58.168	3.389	-17.071	0.348	-0.150	0.021	3942	0.734	0.889	-0.160	-1.492	0.217	0.846	0.074	
-2.736	-0.075	3.119	449.884	340.673	-20.466	0.292	58.284	3.396	-17.055	0.350	-0.196	0.019	3954	0.734	0.889	-0.160	-1.492	0.217	0.848	0.074	
-2.736	-0.075	3.119	449.801	340.607	-20.368	0.147	58.276	3.339	-17.208	0.342	-0.080	0.022	3958	0.734	0.888	-0.160	-1.492	0.217	0.849	0.074	
-2.736	-0.076	3.119	449.620	340.468	-20.170	0.043	58.121	3.364	-17.358	0.352	-0.069	0.026	3966	0.734	0.888	-0.160	-1.492	0.217	0.850	0.074	
-2.736	-0.077	3.119	449.431	340.326	-19.994	-0.069	57.894	3.293	-17.228	0.343	-0.261	0.024	3971	0.734	0.888	-0.160	-1.492	0.217	0.850	0.074	
-2.736	-0.078	3.119	449.323	340.241	-19.888	-0.120	57.615	3.228	-17.217	0.347	0.013	0.022	3977	0.734	0.888	-0.160	-1.492	0.217	0.852	0.074	
-2.736	-0.078	3.119	449.188	340.128	-19.744	0.015	57.674	3.303	-17.225	0.350	-0.250	0.024	3982	0.734	0.888	-0.160	-1.492	0.217	0.852	0.074	
-2.736	-0.079	3.119	448.985	339.954	-19.533	0.194	57.762	3.283	-17.201	0.342	-0.128	0.019	3989	0.734	0.887	-0.160	-1.492	0.217	0.853	0.074	
-2.736	-0.080	3.119	448.872	339.855	-19.407	0.142	57.844	3.375	-17.232	0.344	-0.125	0.018	3993	0.733	0.887	-0.160	-1.492	0.217	0.854	0.074	
