A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.645	0.220	2.967	598.868	-20.821	355.024	-1.086	48.011	1.105	-24.036	-0.139	-0.124	-0.143	3260	-0.022	0.462	-0.252	-1.192	0.390	1.466	-0.797	
-2.645	0.218	2.967	598.702	-19.525	355.019	0.243	48.216	2.409	-24.011	-0.107	-0.112	-0.184	3265	-0.019	0.461	-0.251	-1.192	0.389	1.466	-0.793	
-2.646	0.216	2.968	598.472	-17.759	355.031	1.320	48.417	3.245	-24.393	-0.036	-0.117	-0.152	3272	-0.015	0.461	-0.251	-1.193	0.386	1.466	-0.788	
-2.646	0.214	2.969	598.277	-16.186	355.043	1.280	48.452	3.186	-24.511	0.072	-0.119	-0.225	3278	-0.012	0.460	-0.251	-1.193	0.384	1.466	-0.784	
-2.646	0.212	2.969	598.050	-14.283	355.046	0.466	48.283	2.493	-24.238	-0.132	-0.105	-0.227	3285	-0.008	0.460	-0.251	-1.193	0.382	1.466	-0.779	
-2.646	0.210	2.970	597.893	-12.915	355.048	-1.414	48.018	1.022	-24.074	-0.503	-0.153	-0.208	3290	-0.005	0.459	-0.251	-1.193	0.380	1.466	-0.775	
-2.647	0.208	2.971	597.705	-11.359	355.059	-0.680	47.967	1.320	-24.187	-0.350	-0.163	-0.178	3296	-0.001	0.459	-0.251	-1.193	0.378	1.466	-0.770	
-2.647	0.205	2.972	597.396	-8.905	355.106	1.531	48.362	3.197	-24.259	-0.214	-0.113	-0.203	3302	0.003	0.458	-0.251	-1.194	0.376	1.466	-0.766	
-2.647	0.203	2.973	597.152	-6.823	355.139	-0.253	47.361	1.637	-24.403	-0.149	-0.018	-0.184	3314	0.010	0.457	-0.250	-1.194	0.372	1.466	-0.758	
-2.647	0.199	2.975	596.785	-3.608	355.202	-0.905	47.745	1.119	-24.075	-0.420	-0.100	-0.207	3326	0.018	0.457	-0.250	-1.194	0.367	1.466	-0.749	
-2.647	0.197	2.977	596.514	-1.404	355.304	1.165	48.292	3.107	-24.036	-0.150	-0.065	-0.198	3335	0.023	0.456	-0.250	-1.194	0.364	1.466	-0.743	
-2.647	0.194	2.979	596.251	0.835	355.406	1.674	48.015	3.455	-24.325	0.007	-0.030	-0.140	3342	0.028	0.455	-0.250	-1.194	0.361	1.466	-0.737	
-2.646	0.192	2.980	596.045	2.680	355.471	-0.371	47.539	1.768	-24.235	-0.116	-0.047	-0.162	3350	0.032	0.455	-0.250	-1.194	0.358	1.466	-0.733	
-2.645	0.190	2.982	595.787	5.017	355.591	-0.194	48.030	1.998	-23.672	-0.244	-0.103	-0.157	3360	0.038	0.454	-0.250	-1.194	0.355	1.466	-0.727	
-2.645	0.187	2.984	595.543	7.164	355.740	1.359	48.310	3.303	-23.887	-0.133	-0.004	-0.245	3369	0.043	0.453	-0.250	-1.194	0.351	1.466	-0.721	
-2.644	0.185	2.986	595.298	9.435	355.855	1.433	47.702	3.245	-23.979	-0.137	0.039	-0.247	3376	0.048	0.453	-0.250	-1.194	0.348	1.466	-0.716	
-2.643	0.183	2.987	595.126	11.013	355.924	-0.993	47.334	1.579	-24.211	-0.070	0.046	-0.160	3384	0.053	0.452	-0.250	-1.194	0.345	1.466	-0.711	
-2.642	0.181	2.989	594.861	13.323	356.063	-0.848	47.741	1.527	-24.050	-0.318	-0.063	-0.140	3393	0.058	0.452	-0.250	-1.194	0.342	1.466	-0.707	
-2.641	0.178	2.992	594.613	15.504	356.223	1.768	47.975	3.383	-24.430	0.373	0.073	-0.128	3400	0.063	0.451	-0.250	-1.194	0.339	1.466	-0.702	
-2.640	0.176	2.994	594.375	17.827	356.356	0.928	47.432	3.005	-24.453	0.234	0.050	-0.073	3411	0.070	0.451	-0.250	-1.194	0.335	1.466	-0.696	
-2.639	0.174	2.996	594.188	19.722	356.464	-1.208	47.350	1.362	-24.337	-0.298	-0.060	-0.122	3418	0.074	0.450	-0.250	-1.194	0.332	1.465	-0.692	
-2.638	0.172	2.998	593.984	21.752	356.622	-0.094	47.687	2.274	-24.001	-0.342	-0.024	-0.095	3424	0.078	0.450	-0.250	-1.194	0.329	1.465	-0.688	
-2.637	0.171	2.999	593.851	23.220	356.752	1.391	48.082	3.343	-24.227	0.018	-0.005	-0.128	3432	0.084	0.449	-0.250	-1.193	0.326	1.465	-0.683	
-2.635	0.169	3.002	593.658	25.558	356.925	1.309	47.823	3.135	-24.474	0.098	-0.009	-0.102	3441	0.089	0.449	-0.250	-1.193	0.323	1.465	-0.679	
-2.634	0.168	3.003	593.522	27.186	357.028	-1.074	47.252	1.486	-24.644	0.070	-0.002	0.015	3447	0.093	0.448	-0.249	-1.193	0.320	1.465	-0.675	
-2.633	0.166	3.005	593.365	29.031	357.164	-1.174	47.305	1.270	-24.487	-0.002	0.005	0.022	3454	0.097	0.448	-0.249	-1.193	0.318	1.465	-0.671	
-2.632	0.164	3.008	593.198	31.012	357.340	1.075	47.668	3.109	-24.422	0.436	0.056	-0.082	3460	0.102	0.447	-0.250	-1.193	0.315	1.465	-0.668	
-2.631	0.163	3.009	593.078	32.558	357.474	1.422	47.595	3.277	-24.598	0.509	0.107	-0.071	3468	0.107	0.447	-0.250	-1.192	0.312	1.465	-0.663	
-2.629	0.161	3.012	592.869	35.291	357.682	-1.182	47.137	1.388	-25.010	0.280	0.129	0.011	3477	0.113	0.447	-0.249	-1.192	0.308	1.464	-0.658	
-2.627	0.159	3.015	592.688	37.372	357.847	-0.192	47.445	2.078	-24.667	0.122	0.065	0.025	3484	0.118	0.446	-0.249	-1.192	0.305	1.464	-0.654	
-2.627	0.158	3.016	592.552	38.862	357.986	1.155	47.990	3.090	-24.745	0.445	0.120	-0.029	3492	0.123	0.446	-0.250	-1.192	0.302	1.464	-0.650	
-2.625	0.156	3.019	592.333	41.238	358.175	1.143	47.701	2.706	-24.952	0.356	0.150	0.068	3501	0.128	0.445	-0.249	-1.191	0.299	1.464	-0.645	
-2.623	0.154	3.021	592.081	43.694	358.324	-0.716	47.141	1.410	-24.731	0.174	0.059	0.069	3508	0.133	0.445	-0.249	-1.191	0.296	1.464	-0.641	
-2.622	0.153	3.023	591.875	45.517	358.448	0.933	47.853	3.120	-24.492	0.282	0.025	0.149	3516	0.139	0.444	-0.249	-1.191	0.293	1.464	-0.636	
-2.621	0.150	3.026	591.578	48.171	358.627	1.444	47.828	3.192	-24.769	0.148	0.070	0.149	3527	0.146	0.444	-0.250	-1.190	0.288	1.464	-0.630	
-2.619	0.149	3.028	591.303	50.408	358.733	-0.629	47.209	1.939	-24.880	0.120	0.051	0.084	3534	0.151	0.444	-0.249	-1.190	0.285	1.464	-0.625	
-2.618	0.147	3.031	591.012	52.628	358.836	-0.651	47.392	2.140	-24.606	0.058	0.049	0.065	3542	0.156	0.443	-0.249	-1.190	0.282	1.464	-0.621	
-2.617	0.145	3.033	590.723	54.735	358.946	0.297	48.029	3.001	-24.835	0.303	0.140	0.007	3551	0.161	0.443	-0.250	-1.190	0.279	1.464	-0.616	
-2.615	0.143	3.035	590.380	57.201	359.037	0.596	47.952	2.853	-24.945	0.243	0.176	0.092	3558	0.167	0.443	-0.250	-1.189	0.276	1.464	-0.611	
-2.614	0.141	3.038	589.919	60.256	359.077	-0.936	46.921	1.880	-24.810	0.244	0.154	0.069	3567	0.172	0.443	-0.249	-1.189	0.273	1.464	-0.607	
-2.613	0.139	3.040	589.584	62.342	359.107	0.653	47.570	3.109	-24.906	0.563	0.160	-0.014	3579	0.181	0.442	-0.250	-1.189	0.268	1.464	-0.599	
-2.612	0.136	3.043	589.192	64.745	359.128	1.420	47.835	3.152	-25.111	0.232	0.143	0.086	3588	0.186	0.442	-0.250	-1.189	0.265	1.464	-0.594	
-2.611	0.135	3.045	588.861	66.688	359.106	-0.811	47.061	1.735	-25.289	0.178	0.076	0.048	3594	0.192	0.442	-0.250	-1.189	0.262	1.464	-0.589	
-2.610	0.133	3.046	588.568	68.318	359.075	0.126	47.285	2.722	-24.717	0.372	0.017	0.093	3601	0.196	0.442	-0.250	-1.189	0.259	1.464	-0.586	
-2.609	0.131	3.049	588.085	70.921	359.035	0.503	47.966	2.986	-24.877	0.319	0.060	0.049	3611	0.202	0.442	-0.250	-1.189	0.256	1.464	-0.580	
-2.608	0.129	3.051	587.730	72.818	358.976	0.825	48.185	3.166	-25.176	0.307	0.053	0.148	3617	0.206	0.441	-0.250	-1.189	0.253	1.464	-0.576	
-2.608	0.128	3.052	587.408	74.481	358.890	-1.114	47.718	1.724	-25.297	-0.108	0.053	0.143	3624	0.211	0.441	-0.250	-1.189	0.250	1.464	-0.571	
-2.607	0.125	3.054	586.915	76.876	358.732	-0.657	47.474	2.420	-24.924	0.113	0.159	0.124	3633	0.217	0.441	-0.250	-1.189	0.247	1.464	-0.565	
-2.607	0.124	3.056	586.592	78.415	358.628	0.159	47.836	3.287	-25.112	0.462	0.168	0.214	3639	0.221	0.441	-0.250	-1.189	0.244	1.464	-0.561	
-2.606	0.122	3.058	586.205	80.258	358.496	0.692	48.339	3.077	-25.678	0.186	0.268	0.209	3646	0.225	0.441	-0.250	-1.189	0.242	1.464	-0.557	
-2.606	0.120	3.060	585.730	82.399	358.309	-1.325	47.679	1.500	-25.771	0.150	0.260	0.264	3652	0.229	0.441	-0.250	-1.189	0.240	1.464	-0.553	
-2.606	0.118	3.061	585.360	83.937	358.150	-0.844	47.597	1.730	-25.325	0.105	0.197	0.177	3660	0.235	0.441	-0.250	-1.189	0.236	1.464	-0.548	
-2.606	0.116	3.063	584.937	85.636	357.973	0.433	47.841	3.386	-25.266	0.435	0.235	0.165	3665	0.240	0.441	-0.250	-1.189	0.233	1.464	-0.542	
-2.606	0.114	3.065	584.562	87.143	357.805	0.864	47.961	3.139	-25.480	0.263	0.149	0.154	3673	0.244	0.441	-0.250	-1.189	0.231	1.464	-0.538	
-2.606	0.112	3.067	584.034	89.196	357.532	-0.387	47.549	1.905	-25.324	0.068	0.181	0.123	3681	0.249	0.442	-0.250	-1.189	0.228	1.464	-0.533	
-2.606	0.110	3.068	583.619	90.724	357.309	-1.272	47.112	1.539	-25.033	-0.166	0.187	0.125	3687	0.253	0.442	-0.250	-1.189	0.225	1.464	-0.528	
-2.606	0.108	3.070	583.061	92.629	357.017	-0.046	47.445	3.271	-24.890	0.242	0.202	0.080	3694	0.258	0.442	-0.250	-1.190	0.222	1.464	-0.523	
-2.606	0.106	3.072	582.557	94.306	356.752	0.488	47.736	3.131	-25.162	0.479	0.096	0.244	3700	0.262	0.442	-0.250	-1.190	0.220	1.464	-0.518	
-2.607	0.103	3.074	581.943	96.270	356.402	-1.152	47.135	1.782	-25.415	0.166	0.094	0.250	3710	0.268	0.442	-0.250	-1.190	0.216	1.464	-0.511	
-2.608	0.100	3.077	581.235	98.425	355.982	-0.829	47.144	2.028	-24.908	0.227	0.033	0.291	3718	0.274	0.442	-0.250	-1.191	0.212	1.464	-0.505	
-2.609	0.098	3.079	580.536	100.450	355.561	0.056	48.080	3.445	-25.059	0.569	0.038	0.204	3725	0.279	0.442	-0.251	-1.191	0.209	1.464	-0.498	
-2.609	0.096	3.080	580.058	101.853	355.252	0.383	48.092	3.085	-25.238	0.390	0.054	0.149	3734	0.283	0.442	-0.251	-1.192	0.206	1.464	-0.493	
-2.610	0.093	3.083	579.298	103.983	354.709	-1.090	46.996	1.993	-25.185	0.328	-0.014	0.090	3742	0.289	0.443	-0.251	-1.192	0.203	1.464	-0.486	
-2.612	0.090	3.085	578.527	106.033	354.157	-0.495	47.058	2.757	-24.809	0.520	-0.027	0.144	3749	0.295	0.443	-0.251	-1.193	0.199	1.464	-0.478	
-2.613	0.088	3.086	578.023	107.353	353.804	0.219	47.771	3.401	-24.937	0.687	-0.034	0.076	3758	0.299	0.443	-0.251	-1.193	0.197	1.464	-0.473	
-2.614	0.085	3.088	577.324	109.190	353.300	0.637	47.884	3.290	-25.016	0.468	-0.095	0.060	3765	0.304	0.443	-0.251	-1.194	0.193	1.464	-0.467	
-2.615	0.083	3.090	576.777	110.609	352.886	-1.139	46.992	1.996	-25.379	0.495	-0.057	0.141	3771	0.308	0.443	-0.251	-1.195	0.191	1.464	-0.462	
-2.616	0.081	3.092	576.036	112.475	352.324	-1.140	47.105	2.350	-24.645	0.509	-0.186	0.104	3780	0.313	0.444	-0.251	-1.195	0.188	1.464	-0.455	
-2.618	0.078	3.093	575.399	114.039	351.841	0.035	47.756	3.432	-24.374	1.008	-0.225	0.075	3786	0.318	0.444	-0.251	-1.196	0.185	1.464	-0.448	
-2.619	0.076	3.095	574.848	115.425	351.420	0.397	48.175	3.444	-25.350	0.975	-0.196	0.049	3793	0.321	0.444	-0.251	-1.197	0.183	1.464	-0.443	
-2.621	0.074	3.096	574.076	117.327	350.804	-0.401	47.174	2.851	-25.164	0.995	-0.176	-0.040	3800	0.326	0.445	-0.251	-1.197	0.180	1.464	-0.437	
-2.623	0.070	3.098	572.954	119.969	349.914	-0.948	47.533	2.631	-24.717	0.891	-0.231	0.023	3809	0.331	0.445	-0.251	-1.198	0.177	1.464	-0.430	
-2.625	0.067	3.101	571.757	122.769	348.946	0.105	48.019	3.452	-25.123	1.129	-0.268	-0.103	3820	0.338	0.445	-0.251	-1.200	0.173	1.464	-0.420	
-2.627	0.065	3.102	571.145	124.223	348.418	0.273	47.319	2.980	-25.414	1.081	-0.174	0.021	3830	0.344	0.446	-0.251	-1.201	0.170	1.464	-0.412	
-2.629	0.062	3.103	570.192	126.490	347.582	-1.204	46.554	1.924	-24.472	0.870	-0.201	-0.033	3839	0.349	0.446	-0.251	-1.202	0.168	1.464	-0.405	
-2.630	0.060	3.105	569.475	128.207	346.962	-0.719	47.526	2.834	-24.372	0.968	-0.223	-0.070	3844	0.353	0.447	-0.251	-1.203	0.166	1.463	-0.399	
-2.632	0.058	3.105	568.991	129.412	346.530	0.091	48.162	3.617	-24.926	1.136	-0.104	-0.070	3851	0.357	0.447	-0.251	-1.203	0.164	1.463	-0.393	
-2.633	0.056	3.107	568.203	131.423	345.791	0.586	47.871	3.310	-25.145	0.892	-0.214	0.067	3857	0.362	0.448	-0.251	-1.205	0.162	1.463	-0.387	
-2.635	0.055	3.108	567.607	132.982	345.210	-0.009	47.119	2.968	-25.404	1.255	-0.053	0.027	3865	0.366	0.448	-0.251	-1.205	0.160	1.462	-0.381	
-2.636	0.053	3.109	566.794	135.107	344.419	-1.375	46.768	1.923	-24.188	0.920	-0.178	0.058	3873	0.371	0.448	-0.250	-1.206	0.158	1.462	-0.375	
-2.638	0.051	3.110	566.218	136.655	343.860	-0.801	47.983	2.965	-24.847	1.073	-0.147	-0.029	3879	0.374	0.449	-0.250	-1.207	0.157	1.462	-0.370	
-2.640	0.050	3.111	565.556	138.453	343.198	0.276	48.510	3.352	-25.276	1.226	-0.078	0.012	3886	0.378	0.449	-0.250	-1.208	0.155	1.461	-0.363	
-2.641	0.048	3.112	564.764	140.586	342.373	0.591	47.953	3.133	-25.111	1.021	-0.041	-0.140	3892	0.381	0.450	-0.250	-1.209	0.154	1.461	-0.359	
-2.643	0.047	3.112	564.146	142.239	341.723	-1.352	46.913	1.997	-24.666	1.127	0.011	-0.095	3900	0.387	0.450	-0.250	-1.210	0.152	1.460	-0.352	
-2.645	0.044	3.113	563.110	144.959	340.668	-0.909	47.499	2.579	-24.301	1.115	-0.130	-0.109	3909	0.392	0.451	-0.250	-1.212	0.150	1.459	-0.344	
-2.647	0.043	3.114	562.319	147.071	339.839	0.118	48.697	3.523	-25.291	1.256	-0.060	-0.121	3916	0.396	0.451	-0.250	-1.213	0.149	1.458	-0.338	
-2.649	0.041	3.115	561.580	149.002	339.057	0.587	47.605	3.314	-25.197	1.056	0.011	-0.195	3924	0.401	0.452	-0.249	-1.214	0.148	1.458	-0.331	
-2.651	0.039	3.115	560.694	151.240	338.101	-0.414	46.777	2.373	-24.447	0.990	-0.041	-0.041	3933	0.405	0.453	-0.249	-1.215	0.146	1.457	-0.324	
-2.653	0.038	3.116	559.690	153.785	337.063	-1.262	48.006	1.851	-24.571	0.956	-0.148	0.095	3940	0.410	0.453	-0.249	-1.217	0.145	1.456	-0.318	
-2.655	0.036	3.116	558.929	155.691	336.268	-0.001	49.092	3.507	-25.298	1.350	-0.007	-0.030	3948	0.415	0.454	-0.249	-1.218	0.144	1.455	-0.311	
-2.657	0.034	3.117	558.027	157.902	335.278	0.290	48.303	3.067	-25.448	1.110	-0.004	-0.086	3957	0.419	0.455	-0.249	-1.220	0.143	1.454	-0.304	
-2.658	0.033	3.117	557.313	159.612	334.475	-0.044	47.389	2.831	-24.866	1.199	-0.024	0.017	3963	0.423	0.455	-0.249	-1.221	0.143	1.454	-0.298	
-2.660	0.031	3.117	556.327	161.933	333.413	-1.289	47.534	1.698	-24.294	0.986	-0.045	-0.007	3971	0.427	0.456	-0.248	-1.222	0.142	1.453	-0.293	
-2.662	0.030	3.117	555.362	164.185	332.378	-0.514	48.339	2.700	-24.570	1.126	-0.109	-0.066	3978	0.432	0.457	-0.248	-1.224	0.141	1.452	-0.285	
-2.665	0.028	3.117	554.406	166.402	331.300	0.120	48.396	3.249	-25.256	1.305	-0.053	-0.201	3986	0.436	0.457	-0.248	-1.225	0.141	1.451	-0.279	
-2.667	0.026	3.117	553.387	168.698	330.155	0.253	47.964	3.091	-24.962	1.201	-0.073	-0.100	3994	0.441	0.458	-0.248	-1.227	0.140	1.450	-0.273	
-2.670	0.024	3.117	551.929	171.918	328.551	-1.125	47.711	1.991	-24.736	1.110	-0.146	-0.138	4001	0.446	0.459	-0.248	-1.229	0.140	1.449	-0.265	
-2.672	0.022	3.116	550.613	174.793	327.087	-0.571	48.531	3.021	-24.915	1.212	-0.181	0.107	4013	0.452	0.460	-0.247	-1.231	0.140	1.447	-0.256	
-2.675	0.020	3.116	549.681	176.773	326.010	0.071	48.523	3.338	-25.049	1.216	-0.184	-0.050	4023	0.456	0.461	-0.247	-1.233	0.140	1.447	-0.250	
-2.677	0.018	3.116	548.582	179.069	324.721	0.558	47.937	3.239	-24.800	0.922	-0.033	-0.031	4030	0.460	0.462	-0.247	-1.235	0.140	1.445	-0.243	
-2.679	0.017	3.115	547.452	181.385	323.413	-0.716	48.123	2.372	-24.976	0.842	-0.141	-0.093	4037	0.465	0.463	-0.247	-1.237	0.140	1.444	-0.236	
-2.681	0.015	3.115	546.304	183.666	322.089	-1.617	48.980	2.286	-25.313	0.872	-0.112	-0.077	4046	0.469	0.464	-0.247	-1.239	0.140	1.443	-0.231	
-2.684	0.013	3.115	545.177	185.814	320.703	-0.329	49.368	3.236	-25.525	0.993	-0.254	-0.109	4055	0.474	0.465	-0.246	-1.241	0.140	1.442	-0.223	
-2.686	0.010	3.114	543.862	188.223	319.023	0.036	47.784	2.974	-25.092	0.723	-0.303	-0.040	4062	0.478	0.466	-0.246	-1.243	0.140	1.440	-0.217	
-2.690	0.007	3.114	541.765	192.020	316.375	-0.846	48.496	2.503	-24.435	0.601	-0.175	-0.114	4074	0.484	0.468	-0.246	-1.247	0.140	1.438	-0.207	
-2.693	0.004	3.113	540.428	194.429	314.656	-1.343	49.869	2.445	-25.195	0.934	-0.301	-0.039	4084	0.489	0.469	-0.246	-1.249	0.140	1.437	-0.200	
-2.695	0.002	3.113	539.261	196.472	313.033	-0.105	49.288	3.260	-25.121	0.948	-0.335	-0.160	4094	0.494	0.471	-0.246	-1.252	0.140	1.435	-0.192	
-2.699	-0.001	3.113	537.636	199.317	310.675	0.571	48.628	3.347	-24.211	0.607	-0.338	-0.212	4102	0.498	0.472	-0.245	-1.254	0.140	1.433	-0.186	
-2.701	-0.003	3.112	536.459	201.417	308.947	-0.472	49.267	2.847	-24.847	0.607	-0.345	-0.235	4114	0.504	0.474	-0.245	-1.258	0.141	1.430	-0.177	
-2.704	-0.005	3.112	535.277	203.530	307.162	-1.881	49.803	2.382	-24.842	0.557	-0.474	-0.158	4121	0.507	0.475	-0.245	-1.260	0.141	1.429	-0.172	
-2.705	-0.006	3.112	534.426	205.045	305.775	-1.136	49.347	2.783	-24.670	0.572	-0.542	-0.127	4128	0.510	0.476	-0.245	-1.262	0.141	1.427	-0.167	
-2.708	-0.008	3.112	533.472	206.773	304.104	-0.147	48.584	3.299	-24.581	0.683	-0.259	-0.190	4134	0.514	0.478	-0.245	-1.265	0.142	1.425	-0.161	
-2.710	-0.009	3.112	532.535	208.538	302.421	0.009	48.410	2.779	-24.174	0.621	-0.561	-0.172	4142	0.517	0.479	-0.244	-1.267	0.142	1.423	-0.156	
-2.712	-0.011	3.111	531.360	210.832	300.252	0.222	48.462	3.450	-24.110	0.713	-0.503	-0.219	4151	0.521	0.481	-0.244	-1.270	0.142	1.420	-0.150	
-2.715	-0.013	3.111	530.224	213.183	298.089	-1.504	49.592	2.504	-24.157	0.508	-0.686	-0.134	4157	0.525	0.482	-0.244	-1.273	0.143	1.417	-0.143	
-2.716	-0.014	3.111	529.533	214.721	296.619	-1.821	49.662	2.426	-24.547	0.404	-0.750	-0.214	4166	0.529	0.484	-0.244	-1.275	0.143	1.414	-0.138	
-2.719	-0.015	3.111	528.593	216.920	294.345	-0.163	49.612	3.709	-25.326	0.699	-0.697	-0.198	4174	0.532	0.485	-0.243	-1.278	0.143	1.411	-0.132	
-2.722	-0.016	3.111	527.650	219.131	291.958	0.219	48.413	3.293	-24.162	0.485	-0.529	-0.193	4181	0.536	0.487	-0.243	-1.281	0.144	1.407	-0.126	
-2.724	-0.017	3.111	526.933	220.894	290.087	0.149	48.876	3.273	-23.473	0.424	-0.610	-0.147	4191	0.539	0.489	-0.243	-1.283	0.144	1.403	-0.121	
-2.726	-0.018	3.111	526.177	222.945	287.978	-1.308	50.232	2.651	-24.570	0.348	-0.532	-0.301	4199	0.543	0.491	-0.242	-1.286	0.144	1.399	-0.115	
-2.728	-0.019	3.111	525.386	225.181	285.524	-1.645	50.936	2.361	-24.147	0.310	-0.603	-0.192	4205	0.547	0.493	-0.242	-1.289	0.145	1.395	-0.109	
-2.729	-0.019	3.111	524.921	226.604	283.830	0.324	50.076	3.677	-23.938	0.480	-0.575	-0.267	4214	0.550	0.494	-0.242	-1.292	0.145	1.391	-0.105	
-2.732	-0.019	3.112	524.258	228.746	281.233	0.423	48.647	3.558	-24.239	0.240	-0.201	-0.259	4222	0.553	0.496	-0.242	-1.295	0.145	1.386	-0.100	
-2.733	-0.020	3.112	523.745	230.471	279.211	-0.427	49.010	2.945	-24.517	0.296	-0.442	-0.231	4228	0.556	0.498	-0.241	-1.297	0.145	1.382	-0.096	
-2.735	-0.020	3.112	523.321	231.940	277.469	-0.266	49.686	3.360	-23.838	0.340	-0.677	-0.250	4236	0.559	0.500	-0.241	-1.300	0.146	1.378	-0.091	
-2.736	-0.020	3.112	522.808	233.900	275.132	-1.406	49.591	2.822	-23.709	0.272	-0.357	-0.207	4242	0.562	0.502	-0.240	-1.303	0.146	1.373	-0.086	
-2.737	-0.019	3.113	522.465	235.361	273.372	-1.725	49.757	2.436	-24.224	0.216	-0.471	-0.187	4250	0.565	0.503	-0.240	-1.305	0.146	1.368	-0.082	
-2.739	-0.019	3.113	522.046	237.444	270.705	-0.397	49.280	3.192	-24.179	0.135	-0.521	-0.312	4258	0.569	0.505	-0.240	-1.308	0.146	1.363	-0.078	
-2.741	-0.018	3.114	521.687	239.505	268.023	0.047	50.068	3.459	-23.472	0.648	-0.416	-0.254	4265	0.572	0.508	-0.239	-1.312	0.146	1.356	-0.073	
-2.743	-0.017	3.114	521.309	242.400	264.430	-0.722	51.528	3.167	-24.568	0.281	-0.277	-0.265	4277	0.577	0.511	-0.239	-1.316	0.146	1.347	-0.066	
-2.744	-0.016	3.115	521.103	244.052	262.245	-0.730	51.344	3.271	-24.047	0.438	-0.629	-0.298	4287	0.580	0.513	-0.238	-1.319	0.146	1.341	-0.062	
-2.745	-0.015	3.115	520.872	245.929	259.646	-0.891	49.962	2.884	-22.994	0.407	-0.445	-0.377	4295	0.583	0.515	-0.238	-1.322	0.146	1.335	-0.058	
-2.746	-0.014	3.116	520.723	248.486	256.111	-0.220	49.037	3.010	-23.641	0.362	-0.182	-0.223	4301	0.586	0.518	-0.237	-1.326	0.146	1.328	-0.054	
-2.747	-0.012	3.117	520.631	250.322	253.567	-0.082	49.385	3.430	-22.879	0.505	-0.635	-0.228	4313	0.590	0.520	-0.237	-1.329	0.146	1.320	-0.049	
-2.748	-0.010	3.118	520.572	253.405	249.521	-0.854	50.591	3.065	-24.292	0.400	-0.099	-0.332	4322	0.593	0.523	-0.236	-1.332	0.146	1.312	-0.045	
-2.749	-0.007	3.118	520.527	255.934	246.041	-0.296	51.267	3.205	-23.617	0.447	-0.314	-0.246	4336	0.598	0.527	-0.235	-1.338	0.146	1.300	-0.039	
-2.750	-0.006	3.119	520.471	257.775	243.451	-1.018	51.414	2.926	-23.166	0.453	0.016	-0.174	4345	0.602	0.530	-0.234	-1.342	0.146	1.291	-0.035	
-2.750	-0.004	3.119	520.413	259.795	240.513	-0.702	51.693	3.171	-24.021	0.416	-0.124	-0.211	4355	0.605	0.533	-0.234	-1.345	0.146	1.283	-0.031	
-2.750	-0.002	3.120	520.338	261.748	237.486	-0.348	50.241	3.233	-22.840	0.378	0.347	-0.180	4362	0.608	0.536	-0.233	-1.348	0.146	1.275	-0.028	
-2.751	-0.001	3.121	520.269	263.269	235.144	-0.042	49.807	3.086	-22.991	0.395	0.192	-0.229	4370	0.611	0.538	-0.233	-1.351	0.146	1.268	-0.025	
-2.751	0.001	3.121	520.173	265.020	232.505	-0.195	50.033	3.219	-23.540	0.423	-0.353	-0.279	4378	0.614	0.540	-0.232	-1.354	0.146	1.261	-0.022	
-2.751	0.002	3.121	520.075	266.746	229.881	-0.473	50.739	3.484	-24.063	0.437	0.060	-0.255	4386	0.617	0.543	-0.231	-1.358	0.146	1.253	-0.019	
-2.751	0.004	3.122	519.902	268.438	227.243	-0.948	50.698	3.265	-23.047	0.451	-0.070	-0.297	4394	0.619	0.545	-0.231	-1.360	0.146	1.247	-0.016	
-2.750	0.006	3.123	519.649	270.737	223.610	-0.804	52.166	3.012	-23.142	0.444	0.516	-0.279	4402	0.622	0.548	-0.230	-1.363	0.146	1.240	-0.014	
-2.750	0.007	3.123	519.466	272.517	220.601	-0.591	52.740	3.526	-22.882	0.466	0.284	-0.226	4414	0.626	0.552	-0.229	-1.368	0.146	1.229	-0.010	
-2.750	0.008	3.124	519.196	274.259	217.509	-0.069	51.537	3.371	-22.252	0.521	0.058	-0.240	4421	0.629	0.555	-0.229	-1.371	0.146	1.221	-0.008	
-2.749	0.009	3.124	518.980	275.645	215.103	-0.694	50.435	3.056	-23.165	0.439	0.503	-0.183	4430	0.631	0.557	-0.228	-1.374	0.146	1.215	-0.006	
-2.749	0.010	3.125	518.695	277.168	212.380	0.046	50.666	3.354	-23.738	0.392	0.572	-0.209	4438	0.633	0.560	-0.228	-1.377	0.146	1.209	-0.004	
-2.748	0.011	3.125	518.309	278.635	209.654	-0.647	50.370	3.230	-22.668	0.416	0.226	-0.124	4445	0.636	0.563	-0.227	-1.380	0.146	1.201	-0.002	
-2.748	0.012	3.125	517.991	279.738	207.633	-0.589	50.768	3.180	-22.678	0.422	0.540	-0.158	4453	0.638	0.565	-0.226	-1.383	0.146	1.197	-0.000	
-2.747	0.012	3.126	517.566	281.175	204.992	-0.536	51.612	2.947	-23.048	0.396	0.512	-0.169	4461	0.640	0.568	-0.226	-1.385	0.146	1.191	0.001	
-2.746	0.013	3.126	517.326	281.866	203.660	-0.319	52.716	3.313	-22.811	0.459	0.069	-0.188	4466	0.642	0.569	-0.225	-1.387	0.146	1.187	0.002	
