A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.944	0.273	2.851	568.215	-171.478	116.558	0.985	54.279	9.473	-18.529	-1.029	-0.694	0.083	1042	-0.101	0.764	-0.608	-1.514	0.894	1.172	-1.264	
-2.942	0.274	2.851	568.240	-170.815	118.297	1.692	53.059	10.003	-18.241	-0.725	-0.865	0.116	1049	-0.100	0.761	-0.608	-1.514	0.893	1.174	-1.264	
-2.940	0.275	2.851	568.280	-170.228	119.759	1.405	51.297	9.720	-18.232	-0.644	-0.983	0.128	1054	-0.099	0.758	-0.609	-1.514	0.892	1.176	-1.264	
-2.938	0.277	2.851	568.374	-169.392	121.726	0.855	50.891	9.106	-18.186	-0.805	-0.831	0.115	1063	-0.097	0.755	-0.610	-1.514	0.890	1.179	-1.264	
-2.935	0.278	2.851	568.544	-168.428	124.277	1.015	51.021	9.529	-18.417	-0.734	-0.739	0.089	1069	-0.096	0.752	-0.610	-1.514	0.889	1.180	-1.264	
-2.932	0.280	2.851	568.715	-167.672	126.367	1.182	52.617	9.641	-19.143	-0.759	-0.742	0.049	1079	-0.094	0.747	-0.611	-1.514	0.887	1.183	-1.263	
-2.930	0.281	2.852	568.828	-167.079	127.892	1.429	53.049	9.667	-19.465	-1.003	-0.764	0.039	1087	-0.093	0.744	-0.611	-1.514	0.885	1.184	-1.263	
-2.928	0.282	2.852	568.920	-166.368	129.601	1.774	52.309	9.665	-18.920	-0.990	-0.833	-0.008	1092	-0.091	0.741	-0.612	-1.514	0.884	1.186	-1.263	
-2.926	0.282	2.853	569.004	-165.745	131.042	1.963	50.975	9.674	-18.561	-0.946	-0.851	-0.005	1100	-0.090	0.738	-0.612	-1.514	0.882	1.187	-1.263	
-2.922	0.284	2.854	569.177	-164.779	133.237	1.734	50.794	9.559	-18.155	-0.843	-0.603	-0.019	1107	-0.088	0.735	-0.613	-1.514	0.880	1.189	-1.262	
-2.920	0.284	2.854	569.305	-164.226	134.483	1.026	50.904	9.231	-18.477	-0.928	-0.923	-0.021	1114	-0.086	0.732	-0.613	-1.514	0.878	1.190	-1.262	
-2.917	0.285	2.856	569.506	-163.450	136.258	0.370	51.696	9.429	-18.973	-0.900	-0.733	-0.009	1121	-0.085	0.729	-0.614	-1.514	0.877	1.191	-1.262	
-2.914	0.287	2.857	569.724	-162.606	138.256	0.048	53.150	9.089	-19.496	-0.955	-0.731	0.021	1126	-0.083	0.726	-0.614	-1.514	0.875	1.192	-1.261	
-2.911	0.287	2.858	569.838	-161.995	139.678	0.356	52.026	9.319	-19.609	-0.840	-0.802	0.038	1135	-0.081	0.722	-0.615	-1.514	0.872	1.193	-1.261	
-2.908	0.288	2.859	569.949	-161.311	141.282	1.073	50.892	9.667	-19.092	-0.703	-0.874	0.065	1140	-0.079	0.719	-0.615	-1.515	0.870	1.194	-1.261	
-2.906	0.289	2.861	570.065	-160.708	142.658	1.566	49.981	9.219	-18.440	-0.681	-0.732	0.087	1148	-0.077	0.716	-0.615	-1.515	0.868	1.194	-1.260	
-2.902	0.290	2.863	570.309	-159.790	144.810	1.819	50.858	9.527	-18.737	-0.725	-0.837	0.104	1156	-0.075	0.713	-0.616	-1.515	0.865	1.195	-1.260	
-2.892	0.293	2.868	571.028	-157.606	149.662	1.821	52.344	9.672	-19.807	-0.872	-0.696	0.135	1169	-0.071	0.706	-0.616	-1.515	0.860	1.196	-1.259	
-2.889	0.293	2.870	571.222	-156.871	151.002	1.100	50.801	9.229	-19.681	-0.573	-0.736	0.164	1183	-0.067	0.700	-0.617	-1.515	0.855	1.197	-1.258	
-2.884	0.294	2.873	571.537	-155.758	153.021	0.341	49.005	8.565	-19.169	-0.566	-0.693	0.210	1191	-0.064	0.696	-0.617	-1.515	0.852	1.197	-1.257	
-2.881	0.295	2.875	571.816	-154.939	154.670	0.519	49.456	8.898	-18.931	-0.489	-0.703	0.272	1198	-0.061	0.693	-0.617	-1.515	0.849	1.197	-1.256	
-2.876	0.296	2.878	572.206	-153.917	156.876	0.891	52.317	9.552	-19.874	-0.538	-0.680	0.322	1207	-0.058	0.688	-0.617	-1.515	0.845	1.197	-1.255	
-2.872	0.297	2.880	572.525	-152.952	158.752	0.971	53.149	9.416	-19.967	-0.438	-0.753	0.358	1215	-0.055	0.684	-0.617	-1.515	0.842	1.197	-1.254	
-2.869	0.297	2.882	572.735	-152.183	160.065	1.175	51.724	9.246	-19.277	-0.494	-0.677	0.392	1222	-0.053	0.681	-0.617	-1.515	0.839	1.197	-1.253	
-2.865	0.298	2.885	573.005	-151.108	161.784	1.565	49.316	8.994	-19.148	-0.604	-0.667	0.393	1230	-0.050	0.677	-0.618	-1.515	0.836	1.197	-1.251	
-2.862	0.298	2.887	573.311	-149.980	163.569	1.381	48.314	8.644	-18.798	-0.495	-0.583	0.388	1236	-0.047	0.674	-0.618	-1.515	0.832	1.197	-1.250	
-2.859	0.298	2.889	573.579	-149.109	164.973	0.243	49.458	8.220	-19.524	-0.559	-0.628	0.424	1244	-0.044	0.671	-0.618	-1.515	0.830	1.197	-1.248	
-2.855	0.299	2.892	573.980	-147.837	167.114	0.161	51.103	8.217	-20.478	-0.714	-0.573	0.393	1251	-0.041	0.667	-0.618	-1.515	0.826	1.197	-1.246	
-2.852	0.299	2.894	574.162	-147.154	168.250	1.012	51.612	9.135	-20.455	-0.718	-0.541	0.417	1258	-0.039	0.664	-0.618	-1.515	0.823	1.196	-1.245	
-2.849	0.299	2.896	574.405	-146.181	169.780	1.192	50.634	9.172	-20.355	-0.528	-0.386	0.425	1265	-0.036	0.661	-0.618	-1.515	0.820	1.196	-1.243	
-2.846	0.299	2.898	574.685	-144.999	171.501	1.143	47.967	8.595	-19.224	-0.669	-0.392	0.460	1271	-0.034	0.658	-0.618	-1.515	0.818	1.196	-1.241	
-2.843	0.300	2.901	575.043	-143.647	173.529	1.449	48.428	8.725	-18.663	-0.392	-0.381	0.438	1282	-0.029	0.653	-0.618	-1.515	0.812	1.196	-1.237	
-2.839	0.300	2.904	575.430	-142.410	175.416	0.844	50.479	8.431	-19.821	-0.428	-0.429	0.434	1289	-0.026	0.649	-0.618	-1.515	0.809	1.195	-1.235	
-2.837	0.300	2.906	575.748	-141.316	177.007	-0.273	51.834	8.011	-20.468	-0.398	-0.477	0.486	1295	-0.023	0.646	-0.618	-1.515	0.806	1.195	-1.232	
-2.835	0.300	2.908	575.965	-140.406	178.276	0.097	50.194	8.320	-20.364	-0.426	-0.302	0.468	1302	-0.020	0.643	-0.618	-1.515	0.802	1.195	-1.229	
-2.832	0.299	2.910	576.201	-139.345	179.732	0.750	48.186	8.774	-20.344	-0.569	-0.186	0.458	1309	-0.017	0.640	-0.618	-1.515	0.798	1.194	-1.226	
-2.831	0.299	2.912	576.401	-138.402	181.006	1.049	47.233	8.472	-19.538	-0.611	-0.209	0.378	1316	-0.014	0.637	-0.618	-1.515	0.795	1.194	-1.223	
-2.828	0.299	2.915	576.683	-137.113	182.796	1.567	47.800	8.407	-19.499	-0.631	-0.137	0.335	1324	-0.011	0.633	-0.618	-1.515	0.792	1.194	-1.220	
-2.826	0.299	2.916	576.919	-136.119	184.193	1.120	49.795	8.342	-20.418	-0.468	-0.226	0.466	1329	-0.008	0.630	-0.618	-1.515	0.788	1.194	-1.217	
-2.824	0.299	2.918	577.188	-134.922	185.796	0.231	50.955	7.630	-21.196	-0.600	-0.213	0.413	1337	-0.004	0.627	-0.618	-1.515	0.784	1.193	-1.212	
-2.822	0.298	2.921	577.406	-133.572	187.488	0.790	49.518	7.950	-20.720	-0.657	-0.232	0.398	1343	-0.001	0.624	-0.618	-1.515	0.781	1.193	-1.209	
-2.821	0.297	2.922	577.537	-132.558	188.716	1.087	47.576	8.657	-20.550	-0.666	-0.102	0.254	1350	0.002	0.621	-0.618	-1.515	0.777	1.193	-1.205	
-2.819	0.297	2.924	577.700	-131.127	190.399	0.958	46.223	8.249	-20.279	-0.570	0.024	0.262	1356	0.006	0.617	-0.618	-1.515	0.773	1.193	-1.201	
-2.817	0.296	2.926	577.825	-130.026	191.730	0.824	48.480	8.248	-20.382	-0.346	0.044	0.316	1365	0.009	0.614	-0.618	-1.515	0.770	1.193	-1.197	
-2.815	0.295	2.929	578.076	-127.992	194.262	-0.378	50.868	7.389	-21.317	-0.666	-0.037	0.337	1376	0.015	0.608	-0.618	-1.514	0.763	1.193	-1.189	
-2.813	0.294	2.931	578.196	-126.537	195.976	-0.056	50.007	7.821	-21.124	-0.931	-0.122	0.299	1384	0.018	0.605	-0.618	-1.514	0.759	1.193	-1.185	
-2.811	0.293	2.933	578.252	-124.926	197.763	1.160	47.320	8.472	-20.764	-0.630	0.038	0.368	1390	0.022	0.602	-0.618	-1.514	0.755	1.193	-1.180	
-2.810	0.292	2.935	578.295	-123.804	198.968	1.171	46.198	8.196	-20.273	-0.587	0.089	0.288	1399	0.026	0.598	-0.618	-1.514	0.750	1.193	-1.174	
-2.809	0.291	2.937	578.405	-122.090	200.886	1.027	46.609	8.188	-20.395	-0.659	0.128	0.271	1405	0.030	0.594	-0.618	-1.514	0.746	1.193	-1.169	
-2.807	0.289	2.940	578.525	-119.964	203.299	-0.522	49.264	6.935	-21.898	-0.549	-0.052	0.282	1413	0.034	0.591	-0.618	-1.514	0.741	1.193	-1.163	
-2.806	0.288	2.941	578.509	-118.858	204.531	1.471	48.244	8.420	-21.580	-0.608	0.083	0.182	1425	0.040	0.585	-0.618	-1.514	0.734	1.193	-1.155	
-2.805	0.286	2.943	578.441	-117.336	206.092	1.815	47.250	8.639	-21.140	-0.674	0.101	0.191	1433	0.044	0.582	-0.618	-1.514	0.729	1.193	-1.149	
-2.804	0.284	2.945	578.343	-115.680	207.656	1.559	45.870	8.070	-20.668	-0.651	0.169	0.157	1439	0.048	0.579	-0.618	-1.514	0.725	1.194	-1.144	
-2.803	0.283	2.946	578.254	-114.396	208.888	0.758	45.959	7.534	-20.787	-0.234	0.207	0.237	1446	0.052	0.576	-0.618	-1.514	0.721	1.194	-1.138	
-2.802	0.282	2.947	578.144	-112.867	210.377	-0.456	47.533	6.853	-21.427	-0.400	0.039	0.176	1452	0.056	0.572	-0.618	-1.514	0.716	1.195	-1.132	
-2.801	0.280	2.949	578.003	-111.399	211.867	0.848	48.630	8.203	-22.002	-0.320	0.065	0.187	1461	0.060	0.569	-0.618	-1.513	0.711	1.195	-1.126	
-2.800	0.278	2.950	577.762	-109.688	213.462	1.721	46.775	8.559	-21.574	-0.479	0.135	0.150	1469	0.065	0.565	-0.618	-1.513	0.706	1.196	-1.120	
-2.799	0.275	2.952	577.343	-107.102	215.541	0.879	45.270	7.691	-21.428	-0.375	0.182	0.215	1480	0.070	0.561	-0.617	-1.513	0.699	1.197	-1.111	
-2.798	0.273	2.952	577.091	-105.624	216.701	-0.514	44.948	6.008	-21.508	-0.647	-0.010	0.272	1485	0.074	0.558	-0.617	-1.513	0.695	1.198	-1.106	
-2.797	0.272	2.953	576.771	-103.979	218.110	1.058	45.570	7.518	-21.289	-0.335	-0.014	0.163	1493	0.079	0.554	-0.617	-1.513	0.690	1.199	-1.099	
-2.796	0.269	2.955	576.383	-102.120	219.757	2.073	47.308	8.727	-21.685	-0.325	0.042	0.181	1499	0.082	0.551	-0.617	-1.513	0.686	1.200	-1.094	
-2.795	0.268	2.955	576.135	-100.866	220.751	1.401	47.475	8.316	-22.244	-0.390	0.154	0.209	1506	0.086	0.548	-0.617	-1.513	0.681	1.201	-1.088	
-2.794	0.265	2.956	575.607	-98.502	222.429	-0.003	46.558	7.121	-22.178	-0.352	0.166	0.224	1512	0.091	0.544	-0.617	-1.513	0.675	1.203	-1.080	
-2.794	0.263	2.957	575.211	-96.912	223.519	-0.532	45.005	6.038	-22.058	-0.625	0.016	0.255	1521	0.096	0.541	-0.617	-1.513	0.671	1.204	-1.074	
-2.793	0.260	2.958	574.718	-95.151	224.823	0.824	44.419	6.913	-21.434	-0.533	0.040	0.420	1527	0.099	0.539	-0.616	-1.513	0.666	1.205	-1.069	
-2.792	0.259	2.958	574.364	-93.906	225.793	2.039	44.641	8.260	-21.120	-0.158	0.311	0.309	1533	0.103	0.536	-0.616	-1.513	0.662	1.206	-1.063	
-2.791	0.256	2.959	573.726	-91.495	227.572	1.387	45.797	7.871	-21.407	-0.017	-0.009	0.337	1542	0.108	0.532	-0.616	-1.513	0.656	1.208	-1.055	
-2.791	0.253	2.960	573.209	-89.524	228.942	-1.129	46.600	6.175	-22.676	-0.195	0.304	0.145	1548	0.112	0.529	-0.616	-1.513	0.652	1.209	-1.050	
-2.790	0.251	2.960	572.688	-87.882	230.053	-0.530	46.901	6.236	-22.334	-0.235	-0.153	0.223	1555	0.116	0.526	-0.616	-1.513	0.647	1.211	-1.043	
-2.790	0.248	2.961	572.045	-86.070	231.308	1.973	45.083	8.541	-21.996	-0.026	0.352	0.127	1561	0.121	0.523	-0.616	-1.513	0.641	1.213	-1.035	
-2.790	0.245	2.961	571.379	-84.134	232.565	1.828	43.093	7.677	-21.486	-0.169	0.521	-0.033	1569	0.126	0.519	-0.615	-1.513	0.636	1.215	-1.028	
-2.789	0.242	2.961	570.518	-81.446	234.241	-0.860	43.445	6.143	-21.281	0.096	-0.073	0.097	1577	0.131	0.516	-0.615	-1.513	0.630	1.217	-1.019	
-2.788	0.238	2.962	569.721	-79.102	235.821	0.085	45.180	6.541	-22.255	0.004	-0.003	0.302	1584	0.137	0.512	-0.615	-1.513	0.624	1.220	-1.010	
-2.788	0.236	2.962	568.957	-77.134	237.186	2.231	45.938	8.711	-22.611	0.179	0.318	-0.082	1593	0.141	0.509	-0.615	-1.513	0.620	1.221	-1.004	
-2.788	0.232	2.962	567.927	-74.375	238.833	1.916	45.571	8.082	-21.920	0.309	0.369	-0.032	1601	0.147	0.505	-0.614	-1.513	0.613	1.224	-0.994	
-2.787	0.228	2.962	567.091	-72.062	240.076	-1.180	43.343	5.360	-22.171	0.001	0.209	0.106	1607	0.151	0.502	-0.614	-1.513	0.609	1.226	-0.988	
-2.787	0.226	2.962	566.324	-70.136	241.179	-0.438	42.578	5.596	-21.813	-0.373	0.364	-0.108	1615	0.156	0.499	-0.614	-1.513	0.604	1.229	-0.980	
-2.787	0.222	2.961	565.405	-67.993	242.536	2.031	43.279	8.039	-21.035	0.131	0.417	0.186	1620	0.162	0.495	-0.613	-1.513	0.598	1.232	-0.972	
-2.787	0.220	2.961	564.634	-66.053	243.744	2.149	45.117	8.123	-22.261	0.263	0.387	0.093	1628	0.166	0.492	-0.613	-1.513	0.594	1.235	-0.965	
-2.786	0.216	2.961	563.555	-63.283	245.304	-0.805	44.958	6.089	-23.137	0.326	0.057	0.218	1635	0.171	0.489	-0.613	-1.513	0.589	1.238	-0.957	
-2.786	0.213	2.960	562.694	-61.210	246.406	-1.196	44.034	5.185	-22.695	-0.028	0.004	0.025	1642	0.176	0.486	-0.612	-1.513	0.584	1.241	-0.950	
